ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
223,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,23,352,746
225,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,24,268,150
229,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
227,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,24,268,149
232,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
230,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,25,268,150
235,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,24,352,746
234,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,26,268,149
237,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,26,268,150
239,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,24,352,746
241,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,23,352,746
242,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,26,268,149
244,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,28,268,150
246,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
248,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,24,268,149
250,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,24,352,746
251,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,24,268,150
253,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,24,352,746
255,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,27,268,149
257,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,23,268,150
259,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
260,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,23,352,746
262,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,24,268,149
264,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,24,268,150
266,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
267,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,24,352,746
269,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/robots.txt,404,Not Found,24,268,149
271,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/sitemap.xml,404,Not Found,25,268,150
273,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,25,352,746
275,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,26,352,746
276,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf,200,OK,25,352,746
277,Thu Dec 11 23:43:49 CET 2025,Thu Dec 11 23:43:49 CET 2025,GET,http://0ac760404670fe4a.julec.tf/,200,OK,26,352,746
